,sqft_living,price
17004,1010,636100.0
17005,2870,720000.0
17006,1620,298000.0
17007,1480,409000.0
17008,2650,370000.0
17009,1410,230000.0
17010,1360,290000.0
17011,2930,420000.0
17012,3500,917000.0
17013,3160,957000.0
17014,1710,482000.0
17015,2180,488000.0
17016,2870,760369.0
17017,1500,170000.0
17018,2120,625000.0
17019,1590,357000.0
17020,1830,583000.0
17021,1210,173250.0
17022,1590,414050.0
17023,1050,400000.0
17024,1550,537000.0
17025,2070,465000.0
17026,1740,425000.0
17027,1700,445000.0
17028,1200,179950.0
17029,1710,275000.0
17030,1840,190000.0
17031,1900,385000.0
17032,2300,303000.0
17033,970,165000.0
17034,1270,600000.0
17035,3130,710000.0
17036,4230,875000.0
17037,1480,269950.0
17038,3310,838000.0
17039,1590,670500.0
17040,1690,420000.0
17041,1690,370000.0
17042,1500,360000.0
17043,2320,562500.0
17044,3300,360500.0
17045,1445,389999.0
17046,1890,450000.0
17047,1760,247500.0
17048,1050,208000.0
17049,1980,455000.0
17050,2120,379400.0
17051,760,190000.0
17052,1300,326188.0
17053,1160,168000.0
17054,2340,314000.0
17055,2710,630000.0
17056,1440,550000.0
17057,1980,530000.0
17058,1680,637500.0
17059,1390,400000.0
17060,3100,700000.0
17061,1680,272000.0
17062,2710,600000.0
17063,840,450600.0
17064,2090,550000.0
17065,1120,225000.0
17066,1210,132825.0
17067,1210,219950.0
17068,1940,580000.0
17069,1930,568000.0
17070,1270,406000.0
17071,1680,469000.0
17072,2090,415000.0
17073,1000,390000.0
17074,1350,251000.0
17075,3280,750000.0
17076,2390,845000.0
17077,1860,350000.0
17078,1380,322000.0
17079,3070,664500.0
17080,2190,988000.0
17081,1990,625000.0
17082,930,675000.0
17083,2070,503000.0
17084,2170,431000.0
17085,1910,250000.0
17086,2100,268500.0
17087,3560,1070000.0
17088,2290,295000.0
17089,2130,780000.0
17090,2160,354000.0
17091,860,305000.0
17092,2880,733000.0
17093,2100,640000.0
17094,2360,840000.0
17095,3680,1475000.0
17096,1560,525000.0
17097,1680,625000.0
17098,1380,350000.0
17099,2610,650000.0
17100,870,435000.0
17101,1210,660000.0
17102,1150,350000.0
17103,3110,435000.0
17104,2550,375900.0
17105,2430,272000.0
17106,1460,233000.0
17107,1330,500000.0
17108,2040,540000.0
17109,2375,712000.0
17110,2480,425000.0
17111,1580,242000.0
17112,2740,515000.0
17113,1920,415000.0
17114,2200,375000.0
17115,910,182500.0
17116,1860,310000.0
17117,1510,360000.0
17118,3920,889000.0
17119,1330,450500.0
17120,1964,342000.0
17121,1520,413000.0
17122,3720,960000.0
17123,770,180000.0
17124,3210,770000.0
17125,1070,224400.0
17126,1430,280000.0
17127,1670,500000.0
17128,710,153000.0
17129,1920,385000.0
17130,750,325000.0
17131,2210,315000.0
17132,1660,294999.0
17133,1910,175000.0
17134,1910,299000.0
17135,780,146000.0
17136,1650,290000.0
17137,3230,1776000.0
17138,810,367500.0
17139,2750,535000.0
17140,1650,334999.0
17141,1960,655000.0
17142,2790,1298000.0
17143,2230,480000.0
17144,1280,465000.0
17145,1240,297950.0
17146,1860,590000.0
17147,2410,805000.0
17148,1960,204250.0
17149,1710,500000.0
17150,3480,490000.0
17151,3480,2500000.0
17152,2960,750000.0
17153,2670,405000.0
17154,700,209995.0
17155,2830,680000.0
17156,1120,355000.0
17157,1310,280000.0
17158,1710,385000.0
17159,2200,505000.0
17160,3310,429900.0
17161,2280,560000.0
17162,1640,231000.0
17163,750,135000.0
17164,3520,800000.0
17165,2720,420000.0
17166,1660,360000.0
17167,2560,642000.0
17168,1080,379950.0
17169,2050,745000.0
17170,2670,630000.0
17171,1730,250000.0
17172,990,275000.0
17173,3560,435000.0
17174,700,175000.0
17175,1880,560000.0
17176,1870,325000.0
17177,2500,1185000.0
17178,2570,399950.0
17179,2940,752000.0
17180,3930,1200000.0
17181,2150,400000.0
17182,1330,240000.0
17183,3220,640000.0
17184,2710,564450.0
17185,1630,300000.0
17186,1680,286000.0
17187,1930,531800.0
17188,2140,502000.0
17189,4070,993500.0
17190,1350,450000.0
17191,4270,997950.0
17192,1320,526000.0
17193,2100,335000.0
17194,710,187250.0
17195,2350,735000.0
17196,1180,425000.0
17197,1250,110000.0
17198,1490,305000.0
17199,1000,212000.0
17200,4050,1380000.0
17201,2300,298950.0
17202,1330,525000.0
17203,3200,707000.0
17204,2590,695000.0
17205,2590,796500.0
17206,2030,420000.0
17207,2700,625000.0
17208,1670,620000.0
17209,3090,1450000.0
17210,2650,549950.0
17211,1440,275000.0
17212,2820,705000.0
17213,1690,197000.0
17214,1420,265000.0
17215,1790,297000.0
17216,1320,207500.0
17217,1509,410000.0
17218,1610,268000.0
17219,1550,330000.0
17220,1160,417500.0
17221,2500,760000.0
17222,1540,499000.0
17223,1910,620000.0
17224,2340,315000.0
17225,2060,624950.0
17226,1960,525000.0
17227,1150,300000.0
17228,2330,299900.0
17229,2210,299000.0
17230,3260,1880000.0
17231,1900,265000.0
17232,1610,280000.0
17233,1340,124740.0
17234,3170,1085000.0
17235,4440,1970000.0
17236,1370,219000.0
17237,1420,569950.0
17238,1030,212500.0
17239,1820,680000.0
17240,2650,1457000.0
17241,910,300000.0
17242,1680,629950.0
17243,1550,349900.0
17244,2780,690000.0
17245,4070,1454000.0
17246,3240,1288000.0
17247,3650,696000.0
17248,2180,650000.0
17249,2480,640000.0
17250,3180,499950.0
17251,3630,490000.0
17252,3160,685000.0
17253,1370,387500.0
17254,1070,401750.0
17255,2180,254950.0
17256,2420,500000.0
17257,3290,856500.0
17258,1430,552000.0
17259,1890,506500.0
17260,1760,500000.0
17261,2230,280000.0
17262,1630,308000.0
17263,2350,613500.0
17264,1550,255000.0
17265,3550,545000.0
17266,2720,620000.0
17267,1740,450000.0
17268,1840,279000.0
17269,2010,625000.0
17270,1670,274950.0
17271,1820,423000.0
17272,720,350000.0
17273,2370,305000.0
17274,2120,368000.0
17275,1290,232000.0
17276,1800,250000.0
17277,1230,220000.0
17278,1380,435000.0
17279,740,350000.0
17280,1720,206325.0
17281,1720,339000.0
17282,2100,399000.0
17283,1210,529000.0
17284,2210,640000.0
17285,2470,735000.0
17286,2760,378000.0
17287,2540,775000.0
17288,5150,2250000.0
17289,3420,1350000.0
17290,2270,380000.0
17291,2270,624900.0
17292,1470,379770.0
17293,1280,340000.0
17294,2830,515500.0
17295,1970,600000.0
17296,1390,400000.0
17297,1020,364000.0
17298,2250,440000.0
17299,800,285000.0
17300,1560,669000.0
17301,2100,475000.0
17302,990,747000.0
17303,1060,317000.0
17304,1270,390000.0
17305,2740,1070000.0
17306,2470,1205000.0
17307,1970,580000.0
17308,2070,518000.0
17309,1010,147500.0
17310,2220,555000.0
17311,1090,427500.0
17312,4310,1735000.0
17313,1490,265950.0
17314,700,247500.0
17315,1450,244000.0
17316,2120,578550.0
17317,1670,451000.0
17318,1810,489000.0
17319,710,190000.0
17320,2540,475000.0
17321,1420,485000.0
17322,2440,530000.0
17323,2570,379000.0
17324,3090,1629000.0
17325,2050,739000.0
17326,920,189950.0
17327,2320,637500.0
17328,3450,2225000.0
17329,1660,209950.0
17330,1130,460000.0
17331,2550,543500.0
17332,2420,376000.0
17333,1470,430000.0
17334,2030,515000.0
17335,2310,580000.0
17336,3370,600000.0
17337,1900,476800.0
17338,1940,815000.0
17339,2420,455600.0
17340,1010,270000.0
17341,2710,1200000.0
17342,1340,525000.0
17343,1310,242000.0
17344,2650,715000.0
17345,1890,475000.0
17346,2580,370000.0
17347,3500,788600.0
17348,1040,160000.0
17349,1930,800000.0
17350,2190,520000.0
17351,1530,725000.0
17352,1480,335000.0
17353,3620,919000.0
17354,3370,425000.0
17355,2100,420000.0
17356,3370,905000.0
17357,2240,435000.0
17358,1650,438000.0
17359,2630,725000.0
17360,2330,840000.0
17361,1970,425500.0
17362,2820,853505.0
17363,590,398000.0
17364,2060,418500.0
17365,1890,826000.0
17366,2810,742000.0
17367,1470,180000.0
17368,2190,286000.0
17369,1440,421200.0
17370,2480,390000.0
17371,2780,739000.0
17372,2180,499900.0
17373,3340,670000.0
17374,2560,842500.0
17375,1600,492500.0
17376,2230,836500.0
17377,900,334000.0
17378,1010,179900.0
17379,1580,563000.0
17380,1890,310000.0
17381,2160,335000.0
17382,2160,499950.0
17383,1410,658500.0
17384,1430,297000.0
17385,2380,725000.0
17386,2206,780000.0
17387,1030,252500.0
17388,1070,330000.0
17389,2320,525000.0
17390,1270,365000.0
17391,2570,500000.0
17392,920,179950.0
17393,1790,440000.0
17394,480,145000.0
17395,2483,331000.0
17396,2140,780000.0
17397,1900,855000.0
17398,1650,225000.0
17399,1510,199000.0
17400,2910,550000.0
17401,4960,1425000.0
17402,2710,805000.0
17403,1810,261000.0
17404,940,347000.0
17405,1600,390000.0
17406,2640,436000.0
17407,3890,1802750.0
17408,1630,557000.0
17409,830,135000.0
17410,1800,425000.0
17411,2060,648752.0
17412,4040,1388000.0
17413,1910,630100.0
17414,2800,739000.0
17415,1320,269000.0
17416,1220,250000.0
17417,3100,475000.0
17418,550,290000.0
17419,1080,219000.0
17420,880,416000.0
17421,720,179000.0
17422,2030,302000.0
17423,2040,565000.0
17424,1570,281700.0
17425,1500,480000.0
17426,3180,775000.0
17427,1260,375000.0
17428,1390,345000.0
17429,2850,300000.0
17430,2070,364950.0
17431,2650,410000.0
17432,1220,231000.0
17433,1630,445000.0
17434,1785,530000.0
17435,1260,353500.0
17436,1380,209950.0
17437,2330,650000.0
17438,840,325000.0
17439,1730,257000.0
17440,2230,337000.0
17441,1790,541000.0
17442,2280,577500.0
17443,2430,560000.0
17444,3730,979700.0
17445,2230,750000.0
17446,770,407500.0
17447,1814,530000.0
17448,1920,235000.0
17449,1860,715000.0
17450,2750,795000.0
17451,1930,465000.0
17452,1950,287600.0
17453,2470,630000.0
17454,1630,445000.0
17455,2110,490000.0
17456,1490,565000.0
17457,1740,330000.0
17458,1900,463000.0
17459,4510,1870000.0
17460,1090,219500.0
17461,1720,622200.0
17462,1400,474800.0
17463,2090,465000.0
17464,1580,389950.0
17465,2620,650000.0
17466,1500,395000.0
17467,2030,304500.0
17468,1020,307000.0
17469,1540,485000.0
17470,3910,1562000.0
17471,3920,650500.0
17472,3180,960000.0
17473,2330,710000.0
17474,2600,540000.0
17475,1950,601000.0
17476,3250,463828.0
17477,1130,293000.0
17478,2620,597500.0
17479,1120,240000.0
17480,1800,284000.0
17481,2180,440000.0
17482,1960,340000.0
17483,1960,363000.0
17484,1150,270000.0
17485,2800,365000.0
17486,1310,428000.0
17487,2340,600000.0
17488,1430,405000.0
17489,2340,339900.0
17490,1290,275000.0
17491,760,361600.0
17492,2780,325000.0
17493,2090,1050000.0
17494,3060,959750.0
17495,1110,210000.0
17496,1790,258000.0
17497,1830,468000.0
17498,2850,710000.0
17499,1420,268000.0
17500,790,115000.0
17501,2300,500000.0
17502,2440,431000.0
17503,1310,241500.0
17504,1380,300000.0
17505,2790,982000.0
17506,1360,248500.0
17507,2510,665000.0
17508,4560,1215000.0
17509,780,380000.0
17510,1410,220000.0
17511,2530,631500.0
17512,1270,386100.0
17513,3180,1050000.0
17514,1450,650000.0
17515,2040,545000.0
17516,2650,870000.0
17517,1240,380000.0
17518,820,265000.0
17519,1890,645500.0
17520,1270,570000.0
17521,3350,1200000.0
17522,1550,605000.0
17523,920,199500.0
17524,950,445000.0
17525,2040,495000.0
17526,1870,594000.0
17527,1720,465000.0
17528,1020,160000.0
17529,2690,340000.0
17530,3090,870000.0
17531,1070,249000.0
17532,2050,500000.0
17533,1660,220000.0
17534,2810,368500.0
17535,2460,439950.0
17536,1230,179900.0
17537,2360,490000.0
17538,1730,425000.0
17539,2770,533300.0
17540,1770,447500.0
17541,3030,768000.0
17542,2380,285000.0
17543,1780,336900.0
17544,1540,415000.0
17545,1580,500000.0
17546,3200,337000.0
17547,2220,419950.0
17548,2240,290000.0
17549,1640,349950.0
17550,1170,330000.0
17551,3160,965000.0
17552,2100,515000.0
17553,2600,665000.0
17554,1630,265000.0
17555,2850,545400.0
17556,2560,350000.0
17557,980,260000.0
17558,5480,2510000.0
17559,2160,355000.0
17560,3030,879000.0
17561,3560,833000.0
17562,760,261590.0
17563,2260,512500.0
17564,1560,600000.0
17565,2270,417500.0
17566,3480,970000.0
17567,1900,316000.0
17568,2350,397500.0
17569,2390,1350000.0
17570,3730,840000.0
17571,1780,270000.0
17572,1630,312900.0
17573,1130,325000.0
17574,2140,680000.0
17575,3220,763000.0
17576,800,375000.0
17577,1800,475000.0
17578,809,219000.0
17579,1820,415000.0
17580,580,90000.0
17581,580,220000.0
17582,2900,616000.0
17583,1140,269500.0
17584,1060,395350.0
17585,2320,770000.0
17586,3450,840000.0
17587,1760,428950.0
17588,3370,800000.0
17589,1940,401000.0
17590,2520,303697.0
17591,1360,355000.0
17592,800,350000.0
17593,3010,754999.0
17594,2340,982218.0
17595,1780,406500.0
17596,4200,1650000.0
17597,1720,565000.0
17598,830,160000.0
17599,1090,220000.0
17600,5040,1284000.0
17601,3500,970000.0
17602,1080,115000.0
17603,1080,124000.0
17604,1080,157000.0
17605,870,183000.0
17606,2830,527000.0
17607,1880,407193.0
17608,3600,970000.0
17609,2340,535000.0
17610,2040,245000.0
17611,1310,337000.0
17612,1470,630000.0
17613,1370,320000.0
17614,1080,228500.0
17615,1990,293000.0
17616,1310,447000.0
17617,1640,226500.0
17618,1770,436000.0
17619,2050,451000.0
17620,1170,315000.0
17621,1340,450000.0
17622,2240,635000.0
17623,880,292500.0
17624,2170,329900.0
17625,1260,531000.0
17626,1880,725000.0
17627,1620,355300.0
17628,1610,280000.0
17629,3330,1095000.0
17630,1370,605004.0
17631,690,260000.0
17632,3170,748000.0
17633,1990,776000.0
17634,1080,425000.0
17635,1870,230000.0
17636,1670,418000.0
17637,2800,440000.0
17638,3460,858450.0
17639,1930,390000.0
17640,2370,957000.0
17641,1180,507000.0
17642,1320,575000.0
17643,1350,700000.0
17644,1068,239950.0
17645,1580,253000.0
17646,1690,540000.0
17647,5120,1550000.0
17648,3960,805000.0
17649,2420,920000.0
17650,1910,496600.0
17651,1440,246000.0
17652,2320,350000.0
17653,1670,585000.0
17654,1390,450000.0
17655,2620,746000.0
17656,3040,598555.0
17657,2990,820000.0
17658,1740,266500.0
17659,2360,370000.0
17660,2240,625000.0
17661,1610,243500.0
17662,700,340000.0
17663,2730,559950.0
17664,1780,315000.0
17665,3070,753000.0
17666,2060,800000.0
17667,1360,550000.0
17668,1430,465000.0
17669,1840,465000.0
17670,2000,710000.0
17671,1820,505000.0
17672,2330,690000.0
17673,1070,217500.0
17674,930,500000.0
17675,1040,325000.0
17676,1960,500000.0
17677,2970,721500.0
17678,2200,924000.0
17679,3810,2005000.0
17680,830,345000.0
17681,3920,825000.0
17682,2870,560000.0
17683,2560,599000.0
17684,1350,211000.0
17685,1240,425000.0
17686,3210,750000.0
17687,1690,479000.0
17688,2550,612500.0
17689,3240,605000.0
17690,3560,1364000.0
17691,2160,389900.0
17692,3060,710000.0
17693,1690,295000.0
17694,1520,275250.0
17695,2040,250000.0
17696,2360,709000.0
17697,1360,399500.0
17698,2000,225000.0
17699,1650,500000.0
17700,2500,364900.0
17701,1140,356000.0
17702,2140,616750.0
17703,2870,755000.0
17704,830,327500.0
17705,1960,605000.0
17706,1130,179950.0
17707,3630,633000.0
17708,1764,349950.0
17709,2770,1080000.0
17710,2650,425000.0
17711,2500,990000.0
17712,2710,410000.0
17713,2490,590000.0
17714,1500,242000.0
17715,1160,775000.0
17716,1880,680000.0
17717,1340,217000.0
17718,1960,395000.0
17719,2030,572500.0
17720,2200,559900.0
17721,2540,845000.0
17722,1520,241000.0
17723,2360,1325000.0
17724,1340,475000.0
17725,1400,575000.0
17726,3030,455000.0
17727,3200,839000.0
17728,1580,475000.0
17729,2120,600000.0
17730,1640,515000.0
17731,1890,425000.0
17732,1710,565000.0
17733,1140,498000.0
17734,2720,739000.0
17735,1650,355000.0
17736,1790,263000.0
17737,1680,375000.0
17738,2200,322000.0
17739,830,325000.0
17740,770,290000.0
17741,3280,809950.0
17742,2080,969500.0
17743,2790,665000.0
17744,4150,635000.0
17745,1780,272450.0
17746,1460,427000.0
17747,1410,261500.0
17748,2170,488800.0
17749,690,340000.0
17750,3000,398950.0
17751,870,217000.0
17752,3170,799000.0
17753,1540,160000.0
17754,1270,447000.0
17755,2190,765000.0
17756,4410,1320000.0
17757,2790,445000.0
17758,1510,310000.0
17759,1800,380000.0
17760,2410,325000.0
17761,2250,345000.0
17762,950,300000.0
17763,2860,530000.0
17764,2860,583500.0
17765,1560,410000.0
17766,1940,535000.0
17767,3580,2050000.0
17768,2040,345000.0
17769,1700,539000.0
17770,3700,590000.0
17771,1050,187000.0
17772,1690,270000.0
17773,1120,546000.0
17774,1490,520000.0
17775,2220,515000.0
17776,2160,990000.0
17777,870,382000.0
17778,1900,1210000.0
17779,3370,900000.0
17780,3370,675000.0
17781,880,460000.0
17782,940,234000.0
17783,1340,399000.0
17784,1440,253500.0
17785,1750,475000.0
17786,3990,740000.0
17787,2860,799000.0
17788,1940,390000.0
17789,1400,421000.0
17790,1770,296500.0
17791,1710,895000.0
17792,2810,386000.0
17793,1580,424000.0
17794,1580,749000.0
17795,1440,523000.0
17796,2420,389000.0
17797,1930,270000.0
17798,1190,275000.0
17799,2240,287500.0
17800,2550,345000.0
17801,920,427000.0
17802,1520,508450.0
17803,1460,705000.0
17804,1900,550000.0
17805,1430,380000.0
17806,2500,539900.0
17807,720,330000.0
17808,1140,455000.0
17809,3530,510000.0
17810,1220,315000.0
17811,1320,206000.0
17812,2170,592500.0
17813,2020,744000.0
17814,1990,334500.0
17815,2660,886000.0
17816,2360,600000.0
17817,2740,850000.0
17818,1360,550000.0
17819,1230,184900.0
17820,1260,245000.0
17821,1040,370000.0
17822,2700,480000.0
17823,1800,579000.0
17824,1590,339275.0
17825,1360,425000.0
17826,1370,170000.0
17827,3320,950000.0
17828,2980,623000.0
17829,1350,477000.0
17830,1160,330000.0
17831,1480,600000.0
17832,1640,570000.0
17833,2680,515000.0
17834,2440,805000.0
17835,2920,555000.0
17836,1780,245000.0
17837,2170,638150.0
17838,5550,1650000.0
17839,2060,269950.0
17840,1050,195000.0
17841,790,159100.0
17842,1010,550000.0
17843,1040,299000.0
17844,3130,1375000.0
17845,900,249500.0
17846,1470,700000.0
17847,1080,275000.0
17848,2440,565000.0
17849,2520,425000.0
17850,1760,620047.0
17851,1820,480000.0
17852,1820,515000.0
17853,3040,420000.0
17854,3490,610000.0
17855,2440,849000.0
17856,2280,718000.0
17857,1980,295000.0
17858,2360,871000.0
17859,3890,430000.0
17860,2300,440000.0
17861,910,405000.0
17862,1140,340000.0
17863,2390,675000.0
17864,1150,480000.0
17865,2330,362500.0
17866,2420,752888.0
17867,960,255000.0
17868,1010,283700.0
17869,2370,335000.0
17870,2880,285000.0
17871,2400,278000.0
17872,3670,731000.0
17873,1140,335000.0
17874,1410,334200.0
17875,1530,642000.0
17876,1720,540000.0
17877,1620,299000.0
17878,1570,560000.0
17879,1990,852000.0
17880,930,306000.0
17881,1550,440000.0
17882,1650,517000.0
17883,800,379000.0
17884,930,360000.0
17885,2550,645000.0
17886,720,217000.0
17887,620,255000.0
17888,2360,625000.0
17889,1760,680000.0
17890,2100,440000.0
17891,2480,615000.0
17892,1040,239000.0
17893,1656,462500.0
17894,2090,619400.0
17895,2520,975000.0
17896,700,330000.0
17897,4030,985000.0
17898,760,430000.0
17899,6500,2458000.0
17900,1840,778000.0
17901,1090,219000.0
17902,2980,1595000.0
17903,1900,715000.0
17904,2790,950000.0
17905,1280,425000.0
17906,1510,239000.0
17907,920,310000.0
17908,700,400000.0
17909,1980,428000.0
17910,1440,600000.0
17911,2740,415000.0
17912,1400,401000.0
17913,2270,292000.0
17914,1310,291750.0
17915,1680,227000.0
17916,2260,675000.0
17917,1350,397500.0
17918,1820,206000.0
17919,3380,1190000.0
17920,2140,360000.0
17921,2430,427500.0
17922,940,115000.0
17923,2070,559000.0
17924,1510,420000.0
17925,2550,550000.0
17926,700,282150.0
17927,1150,260000.0
17928,2340,428000.0
17929,1510,319950.0
17930,2070,1350000.0
17931,1150,552000.0
17932,2190,637000.0
17933,1980,213000.0
17934,960,215000.0
17935,2180,590000.0
17936,2560,390000.0
17937,2270,287000.0
17938,3550,580000.0
17939,1330,424000.0
17940,2110,610000.0
17941,3470,1320000.0
17942,1550,623500.0
17943,570,260000.0
17944,2030,906000.0
17945,1500,330000.0
17946,920,275000.0
17947,1470,290000.0
17948,1150,599950.0
17949,4180,550000.0
17950,1690,289000.0
17951,2150,411000.0
17952,2330,826000.0
17953,2680,400000.0
17954,1740,342000.0
17955,1320,475000.0
17956,3150,1205000.0
17957,2480,455000.0
17958,3330,850000.0
17959,1010,185000.0
17960,4920,850000.0
17961,1570,239900.0
17962,3580,765000.0
17963,2220,437000.0
17964,1010,240000.0
17965,1440,395000.0
17966,1230,320000.0
17967,1710,525000.0
17968,2390,260000.0
17969,2840,450000.0
17970,2300,560000.0
17971,2270,310000.0
17972,2290,440000.0
17973,1330,458450.0
17974,1200,200000.0
17975,2160,430000.0
17976,1120,360000.0
17977,2090,311000.0
17978,1470,615000.0
17979,2270,575000.0
17980,4100,2027000.0
17981,1440,430000.0
17982,1200,400000.0
17983,1720,340000.0
17984,930,351000.0
17985,2400,440000.0
17986,1960,298000.0
17987,1890,300000.0
17988,1590,310000.0
17989,2590,500000.0
17990,860,399900.0
17991,1270,343000.0
17992,1130,415000.0
17993,1860,410000.0
17994,1802,320000.0
17995,4480,1990000.0
17996,1310,253000.0
17997,2320,630000.0
17998,1130,216000.0
17999,2180,540000.0
18000,1830,212000.0
18001,2340,300000.0
18002,2830,969950.0
18003,1610,715000.0
18004,2410,1321620.0
18005,2660,1444000.0
18006,1030,305000.0
18007,1390,458000.0
18008,1580,275000.0
18009,2330,550000.0
18010,1540,742000.0
18011,1570,700000.0
18012,2940,640000.0
18013,1240,352000.0
18014,1410,301500.0
18015,2190,630000.0
18016,3040,340000.0
18017,1860,477500.0
18018,1690,285000.0
18019,1900,255000.0
18020,1600,315000.0
18021,2530,830000.0
18022,1860,539950.0
18023,2390,980000.0
18024,3100,735000.0
18025,2650,536000.0
18026,1520,575000.0
18027,1510,500000.0
18028,1960,285500.0
18029,2270,498000.0
18030,910,412000.0
18031,2100,607000.0
18032,1000,199000.0
18033,2760,492500.0
18034,2840,585000.0
18035,1860,326995.0
18036,1920,372500.0
18037,840,528000.0
18038,2390,400000.0
18039,2100,344000.0
18040,2430,409950.0
18041,1880,625000.0
18042,1350,304950.0
18043,2160,381500.0
18044,1430,215000.0
18045,2840,345000.0
18046,2510,363000.0
18047,1690,240000.0
18048,1930,548050.0
18049,720,314000.0
18050,2990,800000.0
18051,2300,400000.0
18052,460,247000.0
18053,1240,540000.0
18054,1900,410000.0
18055,2120,525000.0
18056,2440,820000.0
18057,3300,1250000.0
18058,1180,244000.0
18059,520,275000.0
18060,2070,577000.0
18061,2250,446950.0
18062,2050,457000.0
18063,1310,320000.0
18064,1250,210000.0
18065,2130,220000.0
18066,2250,589000.0
18067,1880,435000.0
18068,1520,375000.0
18069,4010,1735000.0
18070,1660,545000.0
18071,3400,970000.0
18072,2320,705000.0
18073,3740,915557.0
18074,1810,259000.0
18075,3170,1695000.0
18076,1680,427000.0
18077,930,390000.0
18078,2390,363000.0
18079,2680,612000.0
18080,1790,380000.0
18081,1680,230000.0
18082,1570,580000.0
18083,2230,770000.0
18084,1260,207200.0
18085,1790,525000.0
18086,2440,925000.0
18087,2410,883000.0
18088,1780,455000.0
18089,1900,343500.0
18090,960,244000.0
18091,1640,397000.0
18092,850,180500.0
18093,2150,310000.0
18094,2780,315000.0
18095,1030,718000.0
18096,1930,279950.0
18097,2080,689000.0
18098,3520,828000.0
18099,890,150000.0
18100,1640,505400.0
18101,4860,1680000.0
18102,1040,217450.0
18103,2820,677000.0
18104,1320,361000.0
18105,2590,620000.0
18106,1540,176000.0
18107,960,330000.0
18108,1190,290000.0
18109,2770,711000.0
18110,1060,295000.0
18111,4010,1096500.0
18112,1140,257500.0
18113,1910,240000.0
18114,2340,645000.0
18115,1170,499000.0
18116,1290,321000.0
18117,1810,449000.0
18118,1820,515000.0
18119,2220,456000.0
18120,3830,865000.0
18121,2920,515500.0
18122,2630,576925.0
18123,1320,243000.0
18124,1400,253400.0
18125,1600,292000.0
18126,1490,271500.0
18127,2170,765000.0
18128,1280,375000.0
18129,1620,382880.0
18130,2630,852500.0
18131,1240,475000.0
18132,1300,462000.0
18133,2430,762400.0
18134,1890,330000.0
18135,1890,473000.0
18136,2440,550000.0
18137,1780,449500.0
18138,2830,744000.0
18139,2490,700000.0
18140,1560,511100.0
18141,1980,317950.0
18142,2070,542950.0
18143,1490,490000.0
18144,3090,760000.0
18145,1580,475000.0
18146,5190,1702500.0
18147,2692,435000.0
18148,1740,399000.0
18149,1940,627000.0
18150,2150,346500.0
18151,1320,412000.0
18152,3360,845000.0
18153,1850,373000.0
18154,2880,725000.0
18155,2420,376000.0
18156,2020,552500.0
18157,2280,365000.0
18158,3010,700000.0
18159,2550,315000.0
18160,1540,262500.0
18161,2280,660000.0
18162,2450,340000.0
18163,2950,660500.0
18164,690,280000.0
18165,800,267000.0
18166,1470,230000.0
18167,1840,417000.0
18168,1170,252000.0
18169,2344,791000.0
18170,1230,415000.0
18171,1150,339000.0
18172,1140,158000.0
18173,1660,535000.0
18174,1080,818900.0
18175,1720,550000.0
18176,590,240000.0
18177,1290,590000.0
18178,1480,369300.0
18179,2600,510000.0
18180,2040,542500.0
18181,970,262500.0
18182,2620,900000.0
18183,4560,1100000.0
18184,1750,368000.0
18185,3620,825000.0
18186,1660,343500.0
18187,1360,273500.0
18188,2044,1000000.0
18189,2370,770000.0
18190,1170,400000.0
18191,1660,225000.0
18192,2020,345000.0
18193,2530,450000.0
18194,870,334850.0
18195,3670,605000.0
18196,3180,760000.0
18197,1870,390000.0
18198,1940,488000.0
18199,4220,3300000.0
18200,4820,1063000.0
18201,2400,608000.0
18202,2930,1385000.0
18203,800,299950.0
18204,2200,818000.0
18205,2400,355000.0
18206,5570,1855000.0
18207,1980,660000.0
18208,3530,2367000.0
18209,3430,1211000.0
18210,1720,255950.0
18211,1930,475000.0
18212,2140,362950.0
18213,1110,452000.0
18214,1970,315000.0
18215,1630,330950.0
18216,2520,535000.0
18217,2270,479000.0
18218,1212,340000.0
18219,1890,312000.0
18220,1370,305000.0
18221,1770,270000.0
18222,1710,529999.0
18223,1190,587100.0
18224,1690,459800.0
18225,1680,451000.0
18226,4340,2475000.0
18227,2040,525000.0
18228,1110,250000.0
18229,2040,475000.0
18230,1920,235000.0
18231,1330,230000.0
18232,1630,581000.0
18233,1520,415000.0
18234,1520,522500.0
18235,1340,383000.0
18236,2500,315000.0
18237,1460,591000.0
18238,3140,750000.0
18239,2150,430000.0
18240,3140,712000.0
18241,2310,510000.0
18242,710,480000.0
18243,1460,538000.0
18244,730,464000.0
18245,1440,476000.0
18246,1130,349500.0
18247,1810,270000.0
18248,2710,740000.0
18249,2740,395000.0
18250,1690,498000.0
18251,1470,339900.0
18252,2830,539000.0
18253,1410,400000.0
18254,2170,225000.0
18255,1340,330000.0
18256,2480,1387800.0
18257,1990,490000.0
18258,2240,260000.0
18259,2990,469900.0
18260,2120,493000.0
18261,2920,740000.0
18262,1700,148900.0
18263,1620,475000.0
18264,760,415000.0
18265,1230,229500.0
18266,4960,1355000.0
18267,2030,385000.0
18268,1830,230000.0
18269,970,425000.0
18270,1000,189900.0
18271,750,238000.0
18272,2620,968060.0
18273,2220,921000.0
18274,3000,380000.0
18275,1060,285000.0
18276,1980,449000.0
18277,1600,625000.0
18278,2000,318989.0
